"","lat","lon","elevation","time","t","delta.lat","delta.lon"
"252",39.187103,-96.578506,317.582423049025,2024-02-06 12:32:03,251,-0.00248299999999801,0.00107500000000016
"253",39.187092,-96.578503,317.54136352893,2024-02-06 12:32:04,252,-0.00249399999999866,0.0010780000000068
"254",39.187081,-96.578501,317.498336710036,2024-02-06 12:32:05,253,-0.00250499999999931,0.00108000000000175
"255",39.18707,-96.578499,317.429178644903,2024-02-06 12:32:06,254,-0.00251599999999996,0.00108200000001091
"256",39.187061,-96.578498,317.35429234989,2024-02-06 12:32:07,255,-0.00252499999999856,0.00108300000000838
"257",39.187052,-96.578496,317.270689063706,2024-02-06 12:32:08,256,-0.00253399999999715,0.00108500000000333
"258",39.187043,-96.578493,317.165370577015,2024-02-06 12:32:09,257,-0.00254299999999574,0.00108800000000997
"259",39.187034,-96.578491,317.047708311118,2024-02-06 12:32:10,258,-0.00255200000000144,0.00109000000000492
"260",39.187025,-96.578488,316.923721349798,2024-02-06 12:32:11,259,-0.00256100000000004,0.00109300000001156
"261",39.187016,-96.578484,316.799616021104,2024-02-06 12:32:12,260,-0.00256999999999863,0.00109700000000146
"262",39.187007,-96.57848,316.67202656623,2024-02-06 12:32:13,261,-0.00257899999999722,0.00110100000000557
"263",39.186997,-96.578475,316.557976755314,2024-02-06 12:32:14,262,-0.0025890000000004,0.00110600000000716
"264",39.186986,-96.578469,316.465095243417,2024-02-06 12:32:15,263,-0.00260000000000105,0.00111200000000622
"265",39.186976,-96.578462,316.37422228884,2024-02-06 12:32:16,264,-0.00260999999999711,0.00111900000000276
"266",39.186967,-96.578453,316.279347163625,2024-02-06 12:32:17,265,-0.00261899999999571,0.00112800000000846
"267",39.186958,-96.578444,316.191445872188,2024-02-06 12:32:18,266,-0.00262800000000141,0.00113699999999994
"268",39.18695,-96.578434,316.109892473556,2024-02-06 12:32:19,267,-0.00263599999999542,0.00114700000000312
"269",39.186942,-96.578424,316.040602656081,2024-02-06 12:32:20,268,-0.00264399999999654,0.00115700000000629
"270",39.186934,-96.578416,315.979160679504,2024-02-06 12:32:21,269,-0.00265199999999766,0.0011650000000003
"271",39.186926,-96.578409,315.929649870843,2024-02-06 12:32:22,270,-0.00265999999999877,0.00117200000001105
"272",39.186918,-96.578402,315.887212838046,2024-02-06 12:32:23,271,-0.00266799999999989,0.00117900000000759
"273",39.186909,-96.578396,315.850683717057,2024-02-06 12:32:24,272,-0.00267699999999849,0.00118500000000665
"274",39.186899,-96.578389,315.821829104796,2024-02-06 12:32:25,273,-0.00268700000000166,0.00119200000000319
"275",39.186887,-96.578383,315.797723667696,2024-02-06 12:32:26,274,-0.00269899999999978,0.00119800000000225
"276",39.186875,-96.578378,315.777668260969,2024-02-06 12:32:27,275,-0.00271099999999791,0.00120300000000384
"277",39.186862,-96.578375,315.754603820853,2024-02-06 12:32:28,276,-0.00272400000000061,0.00120600000001048
"278",39.186849,-96.578374,315.731975127012,2024-02-06 12:32:29,277,-0.00273699999999621,0.00120700000000795
"279",39.186837,-96.578375,315.705297744833,2024-02-06 12:32:30,278,-0.00274900000000144,0.00120600000001048
"280",39.186824,-96.578377,315.680054637603,2024-02-06 12:32:31,279,-0.00276199999999704,0.00120400000000132
"281",39.186812,-96.578379,315.661512983963,2024-02-06 12:32:32,280,-0.00277399999999517,0.00120200000000636
"282",39.186801,-96.578382,315.639766820706,2024-02-06 12:32:33,281,-0.00278499999999582,0.00119899999999973
"283",39.18679,-96.578384,315.617589098401,2024-02-06 12:32:34,282,-0.00279599999999647,0.00119700000000478
"284",39.186779,-96.578386,315.593633710407,2024-02-06 12:32:35,283,-0.00280699999999712,0.00119500000000983
"285",39.186768,-96.578387,315.573897823691,2024-02-06 12:32:36,284,-0.00281799999999777,0.00119399999999814
"286",39.186757,-96.578388,315.553284605965,2024-02-06 12:32:37,285,-0.00282899999999842,0.00119300000000067
"287",39.186748,-96.578388,315.537753378041,2024-02-06 12:32:38,286,-0.00283799999999701,0.00119300000000067
"288",39.186738,-96.578389,315.524566369131,2024-02-06 12:32:39,287,-0.00284800000000018,0.00119200000000319
"289",39.186727,-96.578389,315.515299614519,2024-02-06 12:32:40,288,-0.00285900000000083,0.00119200000000319
"290",39.186715,-96.578388,315.503847698681,2024-02-06 12:32:41,289,-0.00287099999999896,0.00119300000000067
"291",39.186702,-96.578387,315.492406099103,2024-02-06 12:32:42,290,-0.00288400000000166,0.00119399999999814
"292",39.186689,-96.578386,315.492071369663,2024-02-06 12:32:43,291,-0.00289699999999726,0.00119500000000983
"293",39.186676,-96.578385,315.497623135336,2024-02-06 12:32:44,292,-0.00290999999999997,0.0011960000000073
"294",39.186664,-96.578383,315.507504506037,2024-02-06 12:32:45,293,-0.00292199999999809,0.00119800000000225
"295",39.186653,-96.578382,315.518610869534,2024-02-06 12:32:46,294,-0.00293299999999874,0.00119899999999973
"296",39.186641,-96.578379,315.536147675477,2024-02-06 12:32:47,295,-0.00294499999999687,0.00120200000000636
"297",39.18663,-96.578375,315.563599935733,2024-02-06 12:32:48,296,-0.00295599999999752,0.00120600000001048
"298",39.186618,-96.578371,315.593294929713,2024-02-06 12:32:49,297,-0.00296799999999564,0.00121000000000038
"299",39.186607,-96.578367,315.621336006559,2024-02-06 12:32:50,298,-0.00297899999999629,0.00121400000000449
"300",39.186595,-96.578365,315.645019317977,2024-02-06 12:32:51,299,-0.00299100000000152,0.00121599999999944
"301",39.186584,-96.578364,315.668479544111,2024-02-06 12:32:52,300,-0.00300199999999506,0.00121700000001113
"302",39.186572,-96.578363,315.69157435745,2024-02-06 12:32:53,301,-0.00301400000000029,0.0012180000000086
"303",39.186561,-96.578362,315.699128428474,2024-02-06 12:32:54,302,-0.00302500000000094,0.00121900000000608
"304",39.186549,-96.578362,315.690268006176,2024-02-06 12:32:55,303,-0.00303699999999907,0.00121900000000608
"305",39.186538,-96.578362,315.657347078435,2024-02-06 12:32:56,304,-0.00304799999999972,0.00121900000000608
"306",39.186526,-96.578362,315.627323382534,2024-02-06 12:32:57,305,-0.00305999999999784,0.00121900000000608
"307",39.186515,-96.578364,315.586943198927,2024-02-06 12:32:58,306,-0.00307099999999849,0.00121700000001113
"308",39.186504,-96.578365,315.544996274635,2024-02-06 12:32:59,307,-0.00308199999999914,0.00121599999999944
"309",39.186491,-96.578368,315.50000286568,2024-02-06 12:33:00,308,-0.00309500000000185,0.00121300000000701
"310",39.18648,-96.57837,315.445265814662,2024-02-06 12:33:01,309,-0.00310599999999539,0.00121099999999785
"311",39.186469,-96.578372,315.36782549601,2024-02-06 12:33:02,310,-0.00311699999999604,0.0012090000000029
"312",39.186459,-96.578375,315.299178434536,2024-02-06 12:33:03,311,-0.00312699999999921,0.00120600000001048
"313",39.186449,-96.578376,315.23739839904,2024-02-06 12:33:04,312,-0.00313699999999528,0.00120499999999879
"314",39.186439,-96.578378,315.175033993088,2024-02-06 12:33:05,313,-0.00314699999999846,0.00120300000000384
"315",39.186428,-96.578378,315.126640608534,2024-02-06 12:33:06,314,-0.00315799999999911,0.00120300000000384
"316",39.186417,-96.578379,315.077051993459,2024-02-06 12:33:07,315,-0.00316899999999976,0.00120200000000636
"317",39.186406,-96.578379,315.035715837963,2024-02-06 12:33:08,316,-0.0031800000000004,0.00120200000000636
"318",39.186393,-96.578379,315.008057835512,2024-02-06 12:33:09,317,-0.003192999999996,0.00120200000000636
"319",39.186381,-96.578379,314.984816849232,2024-02-06 12:33:10,318,-0.00320500000000123,0.00120200000000636
"320",39.186369,-96.578381,314.980326813646,2024-02-06 12:33:11,319,-0.00321699999999936,0.00120000000001141
"321",39.186358,-96.578382,314.985783353448,2024-02-06 12:33:12,320,-0.00322800000000001,0.00119899999999973
"322",39.186347,-96.578383,315.001401006244,2024-02-06 12:33:13,321,-0.00323900000000066,0.00119800000000225
"323",39.186337,-96.578384,315.029346429743,2024-02-06 12:33:14,322,-0.00324899999999673,0.00119700000000478
"324",39.186327,-96.578385,315.069601229392,2024-02-06 12:33:15,323,-0.0032589999999999,0.0011960000000073
"325",39.186317,-96.578386,315.122335994616,2024-02-06 12:33:16,324,-0.00326899999999597,0.00119500000000983
"326",39.186306,-96.578385,315.182304527611,2024-02-06 12:33:17,325,-0.00327999999999662,0.0011960000000073
"327",39.186295,-96.578384,315.257679801434,2024-02-06 12:33:18,326,-0.00329099999999727,0.00119700000000478
"328",39.186284,-96.578384,315.340476227924,2024-02-06 12:33:19,327,-0.00330199999999792,0.00119700000000478
"329",39.186273,-96.578383,315.429728248157,2024-02-06 12:33:20,328,-0.00331299999999857,0.00119800000000225
"330",39.186264,-96.578383,315.522959573194,2024-02-06 12:33:21,329,-0.00332199999999716,0.00119800000000225
"331",39.186255,-96.578382,315.61912773829,2024-02-06 12:33:22,330,-0.00333099999999575,0.00119899999999973
"332",39.186246,-96.578383,315.716528194025,2024-02-06 12:33:23,331,-0.00334000000000145,0.00119800000000225
"333",39.186238,-96.578383,315.815574023873,2024-02-06 12:33:24,332,-0.00334799999999547,0.00119800000000225
"334",39.18623,-96.578382,315.917832605541,2024-02-06 12:33:25,333,-0.00335599999999658,0.00119899999999973
"335",39.186225,-96.578382,316.016377095133,2024-02-06 12:33:26,334,-0.00336099999999817,0.00119899999999973
"336",39.186221,-96.578382,316.111797236837,2024-02-06 12:33:27,335,-0.00336499999999518,0.00119899999999973
"337",39.18622,-96.578381,316.205743007362,2024-02-06 12:33:28,336,-0.00336599999999976,0.00120000000001141
"338",39.186219,-96.578381,316.27188923303,2024-02-06 12:33:29,337,-0.00336699999999723,0.00120000000001141
"339",39.186219,-96.57838,316.326337873936,2024-02-06 12:33:30,338,-0.00336699999999723,0.00120100000000889
"340",39.186219,-96.57838,316.373448976316,2024-02-06 12:33:31,339,-0.00336699999999723,0.00120100000000889
"341",39.18622,-96.578379,316.4116698578,2024-02-06 12:33:32,340,-0.00336599999999976,0.00120200000000636
"342",39.18622,-96.578379,316.440303971991,2024-02-06 12:33:33,341,-0.00336599999999976,0.00120200000000636
"343",39.18622,-96.578378,316.45948566217,2024-02-06 12:33:34,342,-0.00336599999999976,0.00120300000000384
"344",39.186221,-96.578378,316.466542677954,2024-02-06 12:33:35,343,-0.00336499999999518,0.00120300000000384
"345",39.186222,-96.578379,316.471879689954,2024-02-06 12:33:36,344,-0.0033639999999977,0.00120200000000636
"346",39.186223,-96.578379,316.466126187705,2024-02-06 12:33:37,345,-0.00336300000000023,0.00120200000000636
"347",39.186225,-96.57838,316.453764528036,2024-02-06 12:33:38,346,-0.00336099999999817,0.00120100000000889
"348",39.186226,-96.578381,316.436218342744,2024-02-06 12:33:39,347,-0.0033600000000007,0.00120000000001141
"349",39.186227,-96.578382,316.415102922358,2024-02-06 12:33:40,348,-0.00335899999999612,0.00119899999999973
"350",39.186227,-96.578383,316.391888516955,2024-02-06 12:33:41,349,-0.00335899999999612,0.00119800000000225
"351",39.186228,-96.578384,316.367725689895,2024-02-06 12:33:42,350,-0.00335799999999864,0.00119700000000478
"352",39.186229,-96.578384,316.361522724852,2024-02-06 12:33:43,351,-0.00335700000000116,0.00119700000000478
"353",39.186229,-96.578385,316.358581214212,2024-02-06 12:33:44,352,-0.00335700000000116,0.0011960000000073
"354",39.18623,-96.578386,316.359401829541,2024-02-06 12:33:45,353,-0.00335599999999658,0.00119500000000983
"355",39.186231,-96.578387,316.355772318318,2024-02-06 12:33:46,354,-0.00335499999999911,0.00119399999999814
"356",39.186231,-96.578388,316.355652429163,2024-02-06 12:33:47,355,-0.00335499999999911,0.00119300000000067
"357",39.186231,-96.578388,316.355010053143,2024-02-06 12:33:48,356,-0.00335499999999911,0.00119300000000067
"358",39.186232,-96.578388,316.359117151238,2024-02-06 12:33:49,357,-0.00335400000000163,0.00119300000000067
"359",39.186232,-96.578388,316.375785765238,2024-02-06 12:33:50,358,-0.00335400000000163,0.00119300000000067
"360",39.186232,-96.578387,316.398038798943,2024-02-06 12:33:51,359,-0.00335400000000163,0.00119399999999814
"361",39.186232,-96.578386,316.423568844795,2024-02-06 12:33:52,360,-0.00335400000000163,0.00119500000000983
"362",39.186233,-96.578386,316.451593973674,2024-02-06 12:33:53,361,-0.00335299999999705,0.00119500000000983
"363",39.186233,-96.578385,316.481248214841,2024-02-06 12:33:54,362,-0.00335299999999705,0.0011960000000073
"364",39.186233,-96.578385,316.511838486418,2024-02-06 12:33:55,363,-0.00335299999999705,0.0011960000000073
"365",39.186233,-96.578384,316.542952639982,2024-02-06 12:33:56,364,-0.00335299999999705,0.00119700000000478
"366",39.186233,-96.578383,316.574363552034,2024-02-06 12:33:57,365,-0.00335299999999705,0.00119800000000225
"367",39.186232,-96.578382,316.60586964339,2024-02-06 12:33:58,366,-0.00335400000000163,0.00119899999999973
"368",39.186231,-96.578381,316.637178548612,2024-02-06 12:33:59,367,-0.00335499999999911,0.00120000000001141
"369",39.186231,-96.57838,316.66784285102,2024-02-06 12:34:00,368,-0.00335499999999911,0.00120100000000889
"370",39.18623,-96.578379,316.697316627018,2024-02-06 12:34:01,369,-0.00335599999999658,0.00120200000000636
"371",39.18623,-96.578378,316.72511535231,2024-02-06 12:34:02,370,-0.00335599999999658,0.00120300000000384
"372",39.18623,-96.578378,316.7508968357,2024-02-06 12:34:03,371,-0.00335599999999658,0.00120300000000384
"373",39.18623,-96.578378,316.774449247867,2024-02-06 12:34:04,372,-0.00335599999999658,0.00120300000000384
"374",39.18623,-96.578378,316.795667682774,2024-02-06 12:34:05,373,-0.00335599999999658,0.00120300000000384
"375",39.18623,-96.578378,316.814531623386,2024-02-06 12:34:06,374,-0.00335599999999658,0.00120300000000384
"376",39.18623,-96.578377,316.831087125465,2024-02-06 12:34:07,375,-0.00335599999999658,0.00120400000000132
"377",39.18623,-96.578377,316.852427442558,2024-02-06 12:34:08,376,-0.00335599999999658,0.00120400000000132
"378",39.18623,-96.578377,316.873517965898,2024-02-06 12:34:09,377,-0.00335599999999658,0.00120400000000132
"379",39.18623,-96.578377,316.893843051977,2024-02-06 12:34:10,378,-0.00335599999999658,0.00120400000000132
"380",39.18623,-96.578377,316.913571882993,2024-02-06 12:34:11,379,-0.00335599999999658,0.00120400000000132
"381",39.18623,-96.578377,316.932868175209,2024-02-06 12:34:12,380,-0.00335599999999658,0.00120400000000132
"382",39.18623,-96.578377,316.951871987432,2024-02-06 12:34:13,381,-0.00335599999999658,0.00120400000000132
"383",39.18623,-96.578376,316.970630798489,2024-02-06 12:34:14,382,-0.00335599999999658,0.00120499999999879
"384",39.18623,-96.578376,316.989985141903,2024-02-06 12:34:15,383,-0.00335599999999658,0.00120499999999879
"385",39.18623,-96.578376,317.009271752089,2024-02-06 12:34:16,384,-0.00335599999999658,0.00120499999999879
"386",39.18623,-96.578375,317.028377452865,2024-02-06 12:34:17,385,-0.00335599999999658,0.00120600000001048
"387",39.18623,-96.578375,317.047083742917,2024-02-06 12:34:18,386,-0.00335599999999658,0.00120600000001048
"388",39.186231,-96.578374,317.065102477558,2024-02-06 12:34:19,387,-0.00335499999999911,0.00120700000000795
"389",39.186231,-96.578374,317.082173645496,2024-02-06 12:34:20,388,-0.00335499999999911,0.00120700000000795
"390",39.186231,-96.578373,317.098115640692,2024-02-06 12:34:21,389,-0.00335499999999911,0.00120800000000543
"391",39.186231,-96.578373,317.112814620137,2024-02-06 12:34:22,390,-0.00335499999999911,0.00120800000000543
"392",39.186231,-96.578373,317.126209217124,2024-02-06 12:34:23,391,-0.00335499999999911,0.00120800000000543
"393",39.186231,-96.578373,317.138277390972,2024-02-06 12:34:24,392,-0.00335499999999911,0.00120800000000543
"394",39.186231,-96.578372,317.149023222737,2024-02-06 12:34:25,393,-0.00335499999999911,0.0012090000000029
"395",39.186231,-96.578372,317.158473111689,2024-02-06 12:34:26,394,-0.00335499999999911,0.0012090000000029
"396",39.186231,-96.578372,317.16667665448,2024-02-06 12:34:27,395,-0.00335499999999911,0.0012090000000029
"397",39.186231,-96.578372,317.173704466783,2024-02-06 12:34:28,396,-0.00335499999999911,0.0012090000000029
"398",39.186231,-96.578372,317.179641787894,2024-02-06 12:34:29,397,-0.00335499999999911,0.0012090000000029
"399",39.186231,-96.578372,317.184582764283,2024-02-06 12:34:30,398,-0.00335499999999911,0.0012090000000029
"400",39.186231,-96.578372,317.188626099378,2024-02-06 12:34:31,399,-0.00335499999999911,0.0012090000000029
"401",39.186231,-96.578372,317.191871376708,2024-02-06 12:34:32,400,-0.00335499999999911,0.0012090000000029
"402",39.186231,-96.578371,317.19441628363,2024-02-06 12:34:33,401,-0.00335499999999911,0.00121000000000038
"403",39.186231,-96.578371,317.19635441713,2024-02-06 12:34:34,402,-0.00335499999999911,0.00121000000000038
"404",39.186231,-96.578371,317.197773850523,2024-02-06 12:34:35,403,-0.00335499999999911,0.00121000000000038
"405",39.186231,-96.578371,317.198756060563,2024-02-06 12:34:36,404,-0.00335499999999911,0.00121000000000038
"406",39.186231,-96.578371,317.19937533047,2024-02-06 12:34:37,405,-0.00335499999999911,0.00121000000000038
"407",39.186231,-96.578371,317.199698431417,2024-02-06 12:34:38,406,-0.00335499999999911,0.00121000000000038
"408",39.186231,-96.578371,317.200185376219,2024-02-06 12:34:39,407,-0.00335499999999911,0.00121000000000038
"409",39.18623,-96.578371,317.196841202676,2024-02-06 12:34:40,408,-0.00335599999999658,0.00121000000000038
"410",39.18623,-96.57837,317.195113696158,2024-02-06 12:34:41,409,-0.00335599999999658,0.00121099999999785
"411",39.18623,-96.57837,317.187806137837,2024-02-06 12:34:42,410,-0.00335599999999658,0.00121099999999785
"412",39.186229,-96.578369,317.18016105704,2024-02-06 12:34:43,411,-0.00335700000000116,0.00121200000000954
"413",39.186228,-96.578369,317.182097280398,2024-02-06 12:34:44,412,-0.00335799999999864,0.00121200000000954
"414",39.186228,-96.578368,317.19136726018,2024-02-06 12:34:45,413,-0.00335799999999864,0.00121300000000701
"415",39.186227,-96.578368,317.189939552918,2024-02-06 12:34:46,414,-0.00335899999999612,0.00121300000000701
"416",39.186226,-96.578367,317.193015291356,2024-02-06 12:34:47,415,-0.0033600000000007,0.00121400000000449
"417",39.186223,-96.578365,317.211102873087,2024-02-06 12:34:48,416,-0.00336300000000023,0.00121599999999944
"418",39.186219,-96.578363,317.226043027826,2024-02-06 12:34:49,417,-0.00336699999999723,0.0012180000000086
"419",39.186211,-96.57836,317.23294104822,2024-02-06 12:34:50,418,-0.00337499999999835,0.00122100000000103
"420",39.186202,-96.578358,317.231715851463,2024-02-06 12:34:51,419,-0.00338399999999695,0.00122300000001019
"421",39.186191,-96.578356,317.227370424196,2024-02-06 12:34:52,420,-0.00339499999999759,0.00122500000000514
"422",39.186178,-96.578355,317.226391133852,2024-02-06 12:34:53,421,-0.0034080000000003,0.00122600000000261
"423",39.186165,-96.578354,317.23032086622,2024-02-06 12:34:54,422,-0.0034209999999959,0.00122700000000009
"424",39.186152,-96.578355,317.226105649024,2024-02-06 12:34:55,423,-0.0034339999999986,0.00122600000000261
"425",39.186139,-96.578357,317.220750978217,2024-02-06 12:34:56,424,-0.00344700000000131,0.00122400000000766
"426",39.186126,-96.578358,317.210215808824,2024-02-06 12:34:57,425,-0.00345999999999691,0.00122300000001019
"427",39.186113,-96.578358,317.207450382411,2024-02-06 12:34:58,426,-0.00347299999999962,0.00122300000001019
"428",39.1861,-96.578358,317.212264046073,2024-02-06 12:34:59,427,-0.00348599999999522,0.00122300000001019
"429",39.186088,-96.578358,317.218121399172,2024-02-06 12:35:00,428,-0.00349800000000045,0.00122300000001019
"430",39.186076,-96.578358,317.222436016425,2024-02-06 12:35:01,429,-0.00350999999999857,0.00122300000001019
"431",39.186065,-96.578357,317.234668435529,2024-02-06 12:35:02,430,-0.00352099999999922,0.00122400000000766
"432",39.186054,-96.578357,317.247808271088,2024-02-06 12:35:03,431,-0.00353199999999987,0.00122400000000766
"433",39.186043,-96.578356,317.267211887985,2024-02-06 12:35:04,432,-0.00354300000000052,0.00122500000000514
"434",39.186031,-96.578354,317.292396465316,2024-02-06 12:35:05,433,-0.00355499999999864,0.00122700000000009
"435",39.186021,-96.578351,317.311165187508,2024-02-06 12:35:06,434,-0.00356500000000182,0.00123000000000673
"436",39.18601,-96.578347,317.331021019258,2024-02-06 12:35:07,435,-0.00357599999999536,0.00123400000001084
"437",39.185999,-96.578343,317.355283345096,2024-02-06 12:35:08,436,-0.00358699999999601,0.00123800000000074
"438",39.185988,-96.578338,317.377747683786,2024-02-06 12:35:09,437,-0.00359799999999666,0.00124300000000233
"439",39.185976,-96.578333,317.408293424174,2024-02-06 12:35:10,438,-0.00361000000000189,0.00124800000000391
"440",39.185963,-96.578329,317.4445956368,2024-02-06 12:35:11,439,-0.00362299999999749,0.00125200000000802
"441",39.18595,-96.578326,317.475903046317,2024-02-06 12:35:12,440,-0.00363600000000019,0.00125500000000045
"442",39.185937,-96.578326,317.505872441456,2024-02-06 12:35:13,441,-0.00364899999999579,0.00125500000000045
"443",39.185925,-96.578327,317.536494911648,2024-02-06 12:35:14,442,-0.00366100000000102,0.00125400000000297
"444",39.185912,-96.578328,317.564766090363,2024-02-06 12:35:15,443,-0.00367399999999662,0.0012530000000055
"445",39.1859,-96.578329,317.575132244267,2024-02-06 12:35:16,444,-0.00368600000000185,0.00125200000000802
"446",39.185887,-96.57833,317.573707016185,2024-02-06 12:35:17,445,-0.00369899999999745,0.00125100000001055
"447",39.185875,-96.57833,317.565882868133,2024-02-06 12:35:18,446,-0.00371099999999558,0.00125100000001055
"448",39.185862,-96.578331,317.555327728391,2024-02-06 12:35:19,447,-0.00372399999999828,0.00124999999999886
"449",39.18585,-96.578331,317.539211270399,2024-02-06 12:35:20,448,-0.00373599999999641,0.00124999999999886
"450",39.185838,-96.578332,317.514453638345,2024-02-06 12:35:21,449,-0.00374800000000164,0.00124900000000139
"451",39.185825,-96.578333,317.477532834746,2024-02-06 12:35:22,450,-0.00376099999999724,0.00124800000000391
"452",39.185813,-96.578334,317.436693557538,2024-02-06 12:35:23,451,-0.00377299999999536,0.00124700000000644
"453",39.1858,-96.578335,317.390744994394,2024-02-06 12:35:24,452,-0.00378599999999807,0.00124600000000896
"454",39.185788,-96.578336,317.346801839769,2024-02-06 12:35:25,453,-0.00379799999999619,0.00124500000001149
"455",39.185775,-96.578336,317.299392390065,2024-02-06 12:35:26,454,-0.0038109999999989,0.00124500000001149
"456",39.185763,-96.578337,317.259242060594,2024-02-06 12:35:27,455,-0.00382299999999702,0.0012439999999998
"457",39.185753,-96.578338,317.223119037226,2024-02-06 12:35:28,456,-0.0038330000000002,0.00124300000000233
"458",39.185744,-96.578338,317.191929323599,2024-02-06 12:35:29,457,-0.00384199999999879,0.00124300000000233
"459",39.185734,-96.578339,317.160443164408,2024-02-06 12:35:30,458,-0.00385200000000196,0.00124200000000485
"460",39.185724,-96.578339,317.126177292317,2024-02-06 12:35:31,459,-0.00386199999999803,0.00124200000000485
"461",39.185714,-96.578339,317.096403708681,2024-02-06 12:35:32,460,-0.00387200000000121,0.00124200000000485
"462",39.185704,-96.578339,317.074680817313,2024-02-06 12:35:33,461,-0.00388199999999728,0.00124200000000485
"463",39.185693,-96.578339,317.066875727847,2024-02-06 12:35:34,462,-0.00389299999999793,0.00124200000000485
"464",39.185683,-96.578338,317.062854570337,2024-02-06 12:35:35,463,-0.0039030000000011,0.00124300000000233
"465",39.185673,-96.578338,317.055966583081,2024-02-06 12:35:36,464,-0.00391299999999717,0.00124300000000233
"466",39.185662,-96.578337,317.065465597436,2024-02-06 12:35:37,465,-0.00392399999999782,0.0012439999999998
"467",39.185651,-96.578337,317.07587096747,2024-02-06 12:35:38,466,-0.00393499999999847,0.0012439999999998
"468",39.185641,-96.578336,317.094477963634,2024-02-06 12:35:39,467,-0.00394500000000164,0.00124500000001149
"469",39.185631,-96.578336,317.113127006218,2024-02-06 12:35:40,468,-0.00395499999999771,0.00124500000001149
"470",39.185621,-96.578335,317.130135031417,2024-02-06 12:35:41,469,-0.00396500000000088,0.00124600000000896
"471",39.185611,-96.578334,317.145701022819,2024-02-06 12:35:42,470,-0.00397499999999695,0.00124700000000644
"472",39.185602,-96.578333,317.165749899112,2024-02-06 12:35:43,471,-0.00398399999999555,0.00124800000000391
"473",39.185592,-96.578331,317.189227555878,2024-02-06 12:35:44,472,-0.00399399999999872,0.00124999999999886
"474",39.185582,-96.578329,317.213882943615,2024-02-06 12:35:45,473,-0.0040040000000019,0.00125200000000802
"475",39.185572,-96.578328,317.231470300816,2024-02-06 12:35:46,474,-0.00401399999999796,0.0012530000000055
"476",39.185562,-96.578327,317.256146986037,2024-02-06 12:35:47,475,-0.00402400000000114,0.00125400000000297
"477",39.185551,-96.578326,317.279568561353,2024-02-06 12:35:48,476,-0.00403500000000179,0.00125500000000045
"478",39.185541,-96.578325,317.308929485269,2024-02-06 12:35:49,477,-0.00404499999999786,0.00125599999999793
"479",39.185531,-96.578324,317.326879024506,2024-02-06 12:35:50,478,-0.00405500000000103,0.00125700000000961
"480",39.185521,-96.578323,317.336321170442,2024-02-06 12:35:51,479,-0.0040649999999971,0.00125800000000709
"481",39.185511,-96.578323,317.345357916318,2024-02-06 12:35:52,480,-0.00407500000000027,0.00125800000000709
"482",39.185501,-96.578323,317.352507479489,2024-02-06 12:35:53,481,-0.00408499999999634,0.00125800000000709
"483",39.185491,-96.578323,317.363188987598,2024-02-06 12:35:54,482,-0.00409499999999952,0.00125800000000709
"484",39.18548,-96.578323,317.370149478316,2024-02-06 12:35:55,483,-0.00410600000000017,0.00125800000000709
"485",39.185469,-96.578324,317.379771548323,2024-02-06 12:35:56,484,-0.00411700000000081,0.00125700000000961
"486",39.185459,-96.578324,317.386937878095,2024-02-06 12:35:57,485,-0.00412699999999688,0.00125700000000961
"487",39.185448,-96.578323,317.397793188691,2024-02-06 12:35:58,486,-0.00413799999999753,0.00125800000000709
"488",39.185437,-96.578323,317.414212272502,2024-02-06 12:35:59,487,-0.00414899999999818,0.00125800000000709
"489",39.185426,-96.578323,317.438598478213,2024-02-06 12:36:00,488,-0.00415999999999883,0.00125800000000709
"490",39.185415,-96.578323,317.468108256347,2024-02-06 12:36:01,489,-0.00417099999999948,0.00125800000000709
"491",39.185404,-96.578324,317.507793074474,2024-02-06 12:36:02,490,-0.00418200000000013,0.00125700000000961
"492",39.185393,-96.578324,317.552667646669,2024-02-06 12:36:03,491,-0.00419300000000078,0.00125700000000961
"493",39.185382,-96.578324,317.603218145669,2024-02-06 12:36:04,492,-0.00420400000000143,0.00125700000000961
"494",39.185371,-96.578324,317.667383090593,2024-02-06 12:36:05,493,-0.00421499999999497,0.00125700000000961
"495",39.18536,-96.578325,317.729086227715,2024-02-06 12:36:06,494,-0.00422599999999562,0.00125599999999793
"496",39.185349,-96.578325,317.79405734688,2024-02-06 12:36:07,495,-0.00423699999999627,0.00125599999999793
"497",39.185338,-96.578325,317.873205281794,2024-02-06 12:36:08,496,-0.00424799999999692,0.00125599999999793
"498",39.185328,-96.578325,317.94281449262,2024-02-06 12:36:09,497,-0.0042580000000001,0.00125599999999793
"499",39.185317,-96.578325,318.030045546591,2024-02-06 12:36:10,498,-0.00426900000000074,0.00125599999999793
"500",39.185306,-96.578325,318.123344022781,2024-02-06 12:36:11,499,-0.00428000000000139,0.00125599999999793
"501",39.185294,-96.578326,318.201816835441,2024-02-06 12:36:12,500,-0.00429199999999952,0.00125500000000045
"502",39.185283,-96.578326,318.265181432478,2024-02-06 12:36:13,501,-0.00430300000000017,0.00125500000000045
"503",39.185271,-96.578326,318.327405113727,2024-02-06 12:36:14,502,-0.00431499999999829,0.00125500000000045
"504",39.185258,-96.578327,318.390224053524,2024-02-06 12:36:15,503,-0.004328000000001,0.00125400000000297
"505",39.185246,-96.578327,318.454721889459,2024-02-06 12:36:16,504,-0.00433999999999912,0.00125400000000297
